,ID,Year_Of_Birth,Income,Registration_Time,Recency,Liquor,Vegetables,Pork,Seafood,Candy,Jewellery,Num_Deals_Purchases,Num_Web_Purchases,Num_Catalog_Purchases,Num_Store_Purchases,Num_Web_Visits_Month,Promo_30,Promo_40,Promo_50,Promo_10,Promo_20,Complain,Gender,Total_Purchase,Payment_Method,Phone,Total_Expense,Age,Marital_Status,Children,Family_Size,Is_Parent,Academic_Level,Customer_For,Promo_Response
1937,5043,1987,79146.0,2023-04-24,33,246.0,18.0,223.0,21.0,43.0,16.0,2,8,1,8,6,0,0,0,0,0,0,Male,19,Unknown,(+84) 016028806.0,567.0,37,Single,2,3,1,Graduate,5702400000000000,0
1938,5075,1978,66426.0,2022-10-02,14,1044.0,26.0,97.0,32.0,24.0,157.0,2,3,5,10,6,0,0,0,0,0,0,Male,20,Card,(+84) 312959379.0,1380.0,46,Relationship,1,3,1,Post_Graduate,23328000000000000,0
1939,5084,1994,52569.0,2023-04-05,54,86.0,2.0,3.0,0.0,0.0,7.0,1,2,0,4,3,0,0,0,0,0,0,Male,7,Unknown,(+84) 357986265.0,98.0,30,Single,1,2,1,Post_Graduate,7344000000000000,0
1940,5111,1989,74116.0,2022-12-30,53,872.0,113.0,704.0,145.0,55.0,166.0,1,4,4,10,2,0,0,0,0,0,0,Male,19,Mobile,(+84) 835310392.0,2055.0,35,Single,0,1,0,Post_Graduate,15638400000000000,0
1941,5128,1995,38946.0,2022-10-24,84,117.0,8.0,82.0,6.0,6.0,41.0,2,3,1,6,5,0,0,0,0,0,0,Other,12,Cash,(+84) 471757578.0,260.0,29,Relationship,1,3,1,Graduate,21427200000000000,0
1942,5149,1986,61798.0,2022-11-23,13,339.0,6.0,89.0,11.0,8.0,13.0,1,4,2,9,4,0,0,0,0,0,0,Other,16,Mobile,(+84) 945867869.0,466.0,38,Single,0,1,0,Post_Graduate,18835200000000000,0
1943,5177,1979,56253.0,2021-12-07,83,510.0,2.0,65.0,7.0,11.0,5.0,4,7,2,9,6,0,0,0,0,0,0,Female,22,Cash,(+84) 075150732.0,600.0,45,Relationship,1,3,1,Graduate,49161600000000000,0
1944,5187,1988,79908.0,2022-04-05,30,558.0,131.0,761.0,29.0,185.0,111.0,1,5,6,7,2,0,0,0,0,0,0,Male,19,Online,(+84) 911950309.0,1775.0,36,Relationship,0,2,0,Graduate,38880000000000000,0
1945,5195,1989,15315.0,2022-08-03,27,8.0,6.0,13.0,15.0,8.0,17.0,2,2,0,4,5,0,0,0,0,0,0,Other,8,Online,(+84) 119704194.0,67.0,35,Relationship,0,2,0,Post_Graduate,28512000000000000,0
1946,5254,1991,38443.0,2023-01-27,58,33.0,2.0,5.0,0.0,0.0,1.0,2,1,0,3,7,0,0,0,0,0,0,Male,6,Card,(+84) 300393519.0,41.0,33,Relationship,2,4,1,Post_Graduate,13219200000000000,0
1947,5289,1986,40464.0,2022-01-11,78,425.0,19.0,118.0,7.0,23.0,41.0,6,8,2,8,8,0,0,0,0,0,0,Male,24,Card,(+84) 186269541.0,633.0,38,Single,1,2,1,Graduate,46137600000000000,0
1948,5314,1982,72940.0,2022-06-19,13,183.0,76.0,298.0,162.0,149.0,116.0,1,3,3,6,1,0,0,0,0,0,0,Other,13,Cash,(+84) 053599292.0,984.0,42,Relationship,0,2,0,Graduate,32400000000000000,0
1949,5319,1992,42586.0,2021-10-29,7,195.0,4.0,56.0,0.0,0.0,0.0,5,4,1,6,8,0,0,0,0,0,0,Other,16,Mobile,(+84) 257553134.0,255.0,32,Relationship,2,4,1,Graduate,52531200000000000,0
1950,5324,1985,52854.0,2023-03-24,43,106.0,2.0,10.0,0.0,1.0,0.0,2,2,1,4,5,0,0,0,0,0,0,Other,9,Card,(+84) 786484193.0,119.0,39,Relationship,2,4,1,Post_Graduate,8380800000000000,0
1951,5354,1992,75794.0,2022-12-24,33,755.0,162.0,625.0,63.0,32.0,48.0,1,7,5,12,3,0,0,0,1,0,0,Female,25,Cash,(+84) 312858965.0,1685.0,32,Relationship,0,2,0,Graduate,16156800000000000,1
1952,5380,1989,57100.0,2023-05-18,9,159.0,13.0,99.0,15.0,11.0,17.0,2,3,2,7,3,0,0,0,0,0,0,Male,14,Mobile,(+84) 120408775.0,314.0,35,Single,1,2,1,Graduate,3628800000000000,0
1953,5390,1985,67911.0,2023-05-22,63,530.0,2.0,356.0,63.0,28.0,0.0,3,6,7,11,3,0,0,0,0,0,0,Other,27,Cash,(+84) 267577836.0,979.0,39,Relationship,1,3,1,Post_Graduate,3283200000000000,0
1954,5400,1983,29103.0,2021-08-27,38,17.0,2.0,17.0,6.0,3.0,6.0,2,1,0,3,9,0,0,0,0,0,0,Other,6,Unknown,(+84) 087276384.0,51.0,41,Relationship,1,3,1,Graduate,57974400000000000,0
1955,5435,1987,80134.0,2023-02-14,11,967.0,28.0,282.0,52.0,26.0,26.0,1,2,7,11,5,0,0,1,1,1,0,Male,21,Card,(+84) 776984407.0,1381.0,37,Relationship,0,2,0,Graduate,11664000000000000,3
1956,5438,1992,16581.0,2022-01-12,51,2.0,5.0,4.0,2.0,3.0,11.0,1,0,0,3,4,0,0,0,0,0,0,Other,4,Unknown,(+84) 446429829.0,27.0,32,Single,0,1,0,Under_Graduate,46051200000000000,0
1957,5443,1984,48330.0,2022-11-15,2,29.0,2.0,4.0,0.0,0.0,0.0,1,1,0,3,5,0,0,0,0,0,0,Female,5,Unknown,(+84) 337535461.0,35.0,40,Relationship,1,3,1,Post_Graduate,19526400000000000,0
1958,5472,1984,22804.0,2022-07-31,75,15.0,3.0,7.0,2.0,1.0,1.0,1,2,0,2,9,0,0,0,0,0,0,Female,5,Cash,(+84) 865785909.0,29.0,40,Single,1,2,1,Graduate,28771200000000000,0
1959,5473,1987,62845.0,2021-10-01,3,1100.0,2.0,45.0,0.0,0.0,34.0,11,3,4,10,8,0,0,0,0,0,0,Male,28,Mobile,(+84) 142869827.0,1181.0,37,Relationship,2,4,1,Post_Graduate,54950400000000000,0
1960,5504,1986,54222.0,2023-03-01,98,200.0,14.0,31.0,3.0,12.0,7.0,1,3,3,5,3,0,0,0,0,0,0,Other,12,Online,(+84) 923209395.0,267.0,38,Relationship,1,3,1,Post_Graduate,10368000000000000,0
1961,5507,1990,66835.0,2022-09-28,21,621.0,28.0,195.0,34.0,17.0,141.0,1,6,4,13,2,0,0,0,0,0,0,Other,24,Cash,(+84) 051103769.0,1036.0,34,Relationship,0,2,0,Post_Graduate,23673600000000000,0
1962,5508,1985,29009.0,2022-11-29,19,7.0,8.0,15.0,10.0,5.0,2.0,2,2,0,3,6,0,0,0,0,0,0,Other,7,Online,(+84) 000048859.0,47.0,39,Relationship,1,3,1,Graduate,18316800000000000,0
1963,5513,1978,58656.0,2021-09-20,25,963.0,14.0,194.0,16.0,24.0,12.0,4,7,8,13,6,0,0,0,0,0,0,Other,32,Cash,(+84) 844947925.0,1223.0,46,Relationship,1,3,1,Post_Graduate,55900800000000000,0
1964,5530,1987,55357.0,2022-02-19,66,375.0,66.0,116.0,84.0,25.0,64.0,3,6,2,11,5,0,0,0,0,0,0,Female,22,Card,(+84) 408632878.0,730.0,37,Relationship,2,4,1,Graduate,42768000000000000,0
1965,5542,1989,35791.0,2022-05-06,94,28.0,2.0,5.0,0.0,0.0,3.0,2,1,0,3,8,0,0,0,0,0,0,Female,6,Online,(+84) 347151260.0,38.0,35,Single,3,4,1,Post_Graduate,36201600000000000,0
1966,5549,1977,40321.0,2022-07-29,59,45.0,6.0,21.0,6.0,0.0,27.0,2,3,0,3,7,0,0,0,0,0,0,Female,8,Online,(+84) 088612736.0,105.0,47,Relationship,2,4,1,Graduate,28944000000000000,0
1967,5563,1986,38513.0,2023-01-28,20,173.0,5.0,115.0,16.0,0.0,18.0,5,6,1,5,8,0,0,0,0,0,0,Other,17,Unknown,(+84) 784209568.0,327.0,38,Single,1,2,1,Post_Graduate,13132800000000000,0
1968,5597,1981,44421.0,2022-02-15,53,111.0,7.0,59.0,7.0,1.0,7.0,5,5,0,4,8,0,0,0,0,0,0,Female,14,Unknown,(+84) 681002066.0,192.0,43,Single,2,3,1,Graduate,43113600000000000,0
1969,5609,1991,88194.0,2023-03-19,19,689.0,16.0,309.0,201.0,24.0,38.0,1,11,10,10,5,1,0,0,1,0,0,Female,32,Unknown,(+84) 603793460.0,1277.0,33,Single,1,2,1,Post_Graduate,8812800000000000,2
1970,5615,1984,30822.0,2022-06-14,92,4.0,11.0,13.0,2.0,12.0,12.0,1,1,0,3,7,0,0,0,0,0,0,Male,5,Cash,(+84) 458980070.0,54.0,40,Single,1,2,1,Graduate,32832000000000000,0
1971,5623,1991,18589.0,2022-01-02,89,7.0,6.0,25.0,15.0,12.0,13.0,2,2,1,3,7,0,0,0,0,0,0,Female,8,Cash,(+84) 778013535.0,78.0,33,Single,0,1,0,Graduate,46915200000000000,0
1972,5627,1981,41020.0,2022-10-28,68,113.0,3.0,54.0,7.0,7.0,36.0,1,3,2,4,3,0,0,0,0,0,0,Other,10,Card,(+84) 380428329.0,220.0,43,Single,0,1,0,Post_Graduate,21081600000000000,0
1973,5631,1984,42403.0,2022-12-11,18,23.0,3.0,11.0,0.0,5.0,3.0,1,1,0,3,8,0,0,0,0,0,0,Other,5,Mobile,(+84) 766835780.0,45.0,40,Relationship,1,3,1,Post_Graduate,17280000000000000,0
1974,5680,1982,40794.0,2022-04-07,18,262.0,25.0,73.0,4.0,23.0,50.0,2,6,3,5,7,0,0,0,0,0,0,Male,16,Unknown,(+84) 456496931.0,437.0,42,Relationship,1,3,1,Graduate,38707200000000000,0
1975,5683,1988,71022.0,2023-02-11,30,910.0,14.0,278.0,0.0,12.0,242.0,3,5,2,11,8,1,0,0,0,0,0,Male,21,Cash,(+84) 922905860.0,1456.0,36,Single,1,2,1,Graduate,11923200000000000,1
1976,5685,1984,73705.0,2023-03-05,86,613.0,93.0,520.0,258.0,107.0,107.0,2,9,6,8,5,0,0,0,0,0,0,Male,25,Unknown,(+84) 684993380.0,1698.0,40,Single,2,3,1,Post_Graduate,10022400000000000,0
1977,5690,1984,17117.0,2022-01-17,96,13.0,25.0,38.0,30.0,18.0,7.0,4,3,1,3,9,0,0,0,0,0,0,Male,11,Unknown,(+84) 120418556.0,131.0,40,Relationship,1,3,1,Post_Graduate,45619200000000000,0
1978,5699,1984,33051.0,2021-08-16,15,101.0,73.0,243.0,108.0,94.0,219.0,3,9,1,8,9,0,0,0,0,0,0,Female,21,Unknown,(+84) 712906448.0,838.0,40,Single,0,1,0,Post_Graduate,58924800000000000,0
1979,5732,1990,13724.0,2021-08-31,43,3.0,9.0,5.0,2.0,15.0,27.0,1,2,0,2,9,1,0,0,0,0,0,Female,5,Unknown,(+84) 642153742.0,61.0,34,Relationship,1,3,1,Under_Graduate,57628800000000000,1
1980,5747,1982,86580.0,2022-02-27,72,533.0,23.0,127.0,26.0,20.0,20.0,0,4,2,5,1,0,0,0,0,0,0,Other,11,Online,(+84) 318726365.0,749.0,42,Relationship,0,2,0,Post_Graduate,42076800000000000,0
1981,5764,1992,48686.0,2022-12-04,8,11.0,2.0,7.0,2.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,Male,4,Cash,(+84) 335063776.0,23.0,32,Relationship,3,5,1,Graduate,17884800000000000,0
1982,5769,1994,60482.0,2022-01-23,81,256.0,45.0,134.0,37.0,14.0,24.0,1,7,2,7,7,0,0,0,0,0,0,Male,17,Mobile,(+84) 737638447.0,510.0,30,Single,1,2,1,Post_Graduate,45100800000000000,0
1983,5772,1989,64014.0,2023-06-10,56,407.0,2.0,30.0,0.0,0.0,8.0,7,8,2,5,7,0,0,0,1,0,0,Male,22,Cash,(+84) 812227140.0,447.0,35,Relationship,3,5,1,Post_Graduate,1641600000000000,1
1984,5774,1993,36930.0,2022-05-17,50,224.0,4.0,31.0,0.0,2.0,39.0,5,5,2,4,8,0,0,0,0,0,0,Female,16,Cash,(+84) 687040003.0,300.0,31,Relationship,1,3,1,Post_Graduate,35251200000000000,0
1985,5802,1987,48432.0,2021-10-18,3,323.0,5.0,50.0,4.0,3.0,42.0,5,7,1,6,8,0,0,0,0,0,0,Male,19,Mobile,(+84) 724677151.0,427.0,37,Single,1,2,1,Post_Graduate,53481600000000000,0
1986,5820,1990,63381.0,2021-10-05,78,572.0,52.0,142.0,33.0,50.0,159.0,4,4,5,13,2,0,0,0,0,0,0,Male,26,Mobile,(+84) 386402463.0,1008.0,34,Relationship,1,3,1,Graduate,54604800000000000,0
1987,5823,1979,6560.0,2022-12-12,2,68.0,13.0,26.0,4.0,3.0,262.0,0,1,0,1,17,0,0,0,0,0,0,Other,2,Card,(+84) 425600007.0,376.0,45,Single,0,1,0,Post_Graduate,17193600000000000,0
1988,5829,1992,33378.0,2022-02-06,38,34.0,8.0,40.0,3.0,7.0,10.0,3,2,0,4,7,0,0,0,0,0,0,Other,9,Unknown,(+84) 985881894.0,102.0,32,Single,2,3,1,Graduate,43891200000000000,0
1989,5837,1990,38872.0,2022-05-30,93,24.0,5.0,21.0,3.0,19.0,22.0,2,3,0,3,8,0,0,0,0,0,0,Other,8,Cash,(+84) 751220528.0,94.0,34,Relationship,1,3,1,Graduate,34128000000000000,0
1990,5858,1984,70179.0,2022-07-21,10,533.0,90.0,168.0,69.0,44.0,133.0,3,7,3,13,5,0,0,0,0,0,0,Other,26,Card,(+84) 358955861.0,1037.0,40,Single,1,2,1,Post_Graduate,29635200000000000,0
1991,5864,1992,90369.0,2023-04-28,2,293.0,53.0,981.0,224.0,23.0,17.0,1,4,6,6,1,0,0,0,0,0,0,Other,17,Unknown,(+84) 493160300.0,1591.0,32,Relationship,0,2,0,Graduate,5356800000000000,0
1992,5884,1983,64090.0,2022-08-07,8,317.0,60.0,161.0,76.0,51.0,135.0,1,6,9,4,5,0,0,0,0,0,0,Male,20,Online,(+84) 217917397.0,800.0,41,Relationship,1,3,1,Graduate,28166400000000000,0
1993,5895,1987,46772.0,2021-11-07,88,351.0,106.0,189.0,197.0,151.0,57.0,6,11,8,5,8,1,0,0,0,0,0,Other,30,Card,(+84) 272457084.0,1051.0,37,Relationship,1,3,1,Post_Graduate,51753600000000000,1
1994,5909,1987,48721.0,2022-05-13,50,82.0,20.0,113.0,47.0,13.0,21.0,6,4,2,5,6,0,0,0,0,0,0,Female,17,Mobile,(+84) 162489768.0,296.0,37,Single,2,3,1,Post_Graduate,35596800000000000,0
1995,5946,1985,38593.0,2022-09-13,42,52.0,14.0,49.0,17.0,24.0,24.0,3,4,1,3,8,0,0,0,0,0,0,Female,11,Online,(+84) 792763354.0,180.0,39,Single,1,2,1,Post_Graduate,24969600000000000,0
1996,5953,1991,80685.0,2021-08-22,55,242.0,47.0,604.0,34.0,26.0,54.0,1,6,4,10,2,0,0,0,0,0,0,Male,21,Mobile,(+84) 356498624.0,1007.0,33,Relationship,0,2,0,Graduate,58406400000000000,0
1997,5954,1994,30828.0,2022-10-04,16,17.0,13.0,15.0,2.0,0.0,12.0,2,1,1,4,3,0,0,0,0,0,0,Female,8,Unknown,(+84) 709962056.0,59.0,30,Single,1,2,1,Graduate,23155200000000000,0
1998,5979,1990,62670.0,2023-02-02,57,540.0,32.0,92.0,80.0,46.0,38.0,1,5,3,13,3,0,0,0,0,0,0,Other,22,Online,(+84) 657393152.0,828.0,34,Relationship,1,3,1,Post_Graduate,12700800000000000,0
1999,5993,1991,5305.0,2022-07-30,12,13.0,6.0,7.0,1.0,3.0,5.0,0,1,0,0,13,0,0,0,0,0,0,Other,1,Card,(+84) 988783959.0,35.0,33,Relationship,1,3,1,Graduate,28857600000000000,0
2000,6005,1989,65735.0,2022-12-07,37,240.0,9.0,119.0,4.0,15.0,11.0,5,6,2,6,7,0,0,0,0,0,0,Other,19,Online,(+84) 563617888.0,398.0,35,Relationship,2,4,1,Post_Graduate,17625600000000000,0
2001,6009,1983,45736.0,2022-07-24,92,189.0,5.0,180.0,20.0,3.0,43.0,5,7,1,6,7,0,0,0,0,0,0,Female,19,Cash,(+84) 644775681.0,440.0,41,Relationship,1,3,1,Post_Graduate,29376000000000000,0
2002,6014,1978,53843.0,2022-06-27,64,379.0,2.0,88.0,19.0,4.0,73.0,4,8,5,3,7,0,0,0,0,0,0,Other,20,Mobile,(+84) 182413565.0,565.0,46,Relationship,1,3,1,Post_Graduate,31708800000000000,0
2003,6023,1997,20130.0,2023-03-17,99,1.0,8.0,3.0,7.0,6.0,12.0,1,1,0,3,8,0,0,0,0,0,0,Male,5,Online,(+84) 500856017.0,37.0,27,Relationship,0,2,0,Post_Graduate,8985600000000000,0
2004,6030,1983,46086.0,2022-11-03,34,245.0,10.0,32.0,7.0,2.0,50.0,4,3,1,8,4,0,0,0,0,0,0,Other,16,Card,(+84) 019358719.0,346.0,41,Single,1,2,1,Graduate,20563200000000000,0
2005,6057,1990,39791.0,2022-03-28,89,86.0,17.0,27.0,13.0,13.0,21.0,2,3,1,4,7,0,0,0,0,0,0,Female,10,Unknown,(+84) 344056367.0,177.0,34,Relationship,1,3,1,Post_Graduate,39571200000000000,0
2006,6060,1987,64014.0,2023-06-10,56,407.0,2.0,30.0,0.0,0.0,8.0,7,8,2,5,7,0,0,0,1,0,0,Female,22,Online,(+84) 630153971.0,447.0,37,Relationship,3,5,1,Post_Graduate,1641600000000000,1
2007,6066,1986,25130.0,2022-10-02,10,3.0,7.0,7.0,0.0,18.0,18.0,2,2,0,3,7,0,0,0,0,0,0,Male,7,Unknown,(+84) 734799996.0,53.0,38,Relationship,1,3,1,Post_Graduate,23328000000000000,0
2008,6068,1991,33181.0,2023-01-03,90,10.0,2.0,3.0,0.0,0.0,4.0,1,1,0,2,6,1,1,0,0,0,0,Male,4,Online,(+84) 399332112.0,19.0,33,Relationship,1,3,1,Post_Graduate,15292800000000000,2
2009,6092,1985,27889.0,2022-07-05,42,15.0,2.0,4.0,0.0,0.0,8.0,1,1,1,2,6,0,0,0,0,0,0,Male,5,Card,(+84) 631007598.0,29.0,39,Relationship,1,3,1,Post_Graduate,31017600000000000,0
2010,6093,1993,40800.0,2022-01-01,77,25.0,2.0,27.0,8.0,30.0,10.0,2,3,0,3,7,0,0,0,0,0,1,Male,8,Online,(+84) 668388663.0,102.0,31,Relationship,3,5,1,Graduate,47001600000000000,0
2011,6127,2000,62000.0,2022-08-25,25,900.0,2.0,101.0,0.0,0.0,20.0,1,6,6,13,4,0,0,0,1,0,0,Male,26,Unknown,(+84) 770527372.0,1023.0,24,Single,1,2,1,Post_Graduate,26611200000000000,1
2012,6160,1991,11012.0,2022-03-16,82,25.0,5.0,26.0,7.0,1.0,23.0,3,3,1,2,9,1,0,0,0,0,0,Female,9,Card,(+84) 222381398.0,87.0,33,Single,1,2,1,Graduate,40608000000000000,1
2013,6163,1981,22263.0,2023-03-30,31,18.0,2.0,2.0,0.0,0.0,2.0,2,1,0,3,6,0,0,0,0,0,1,Male,6,Cash,(+84) 201399437.0,24.0,43,Single,2,3,1,Graduate,7862400000000000,0
2014,6214,1988,11448.0,2022-12-15,16,1.0,2.0,0.0,6.0,2.0,6.0,1,1,0,2,6,0,0,0,0,0,0,Male,4,Unknown,(+84) 924248603.0,17.0,36,Single,0,1,0,Post_Graduate,16934400000000000,0
2015,6229,1977,23148.0,2023-02-18,83,5.0,8.0,8.0,6.0,3.0,10.0,1,2,0,3,7,0,0,0,0,0,0,Male,6,Online,(+84) 071171307.0,40.0,47,Relationship,0,2,0,Post_Graduate,11318400000000000,0
2016,6238,1980,58607.0,2021-12-23,63,868.0,2.0,86.0,0.0,0.0,19.0,3,2,3,9,8,0,0,0,0,0,0,Male,17,Online,(+84) 917819262.0,975.0,44,Relationship,1,3,1,Post_Graduate,47779200000000000,0
2017,6239,1992,56046.0,2022-01-02,9,578.0,2.0,64.0,0.0,0.0,51.0,2,10,1,8,8,1,1,0,0,0,0,Female,21,Mobile,(+84) 294412995.0,695.0,32,Relationship,0,2,0,Graduate,46915200000000000,2
2018,6278,1996,27450.0,2022-04-15,57,38.0,14.0,23.0,8.0,11.0,52.0,1,2,1,3,7,0,0,0,0,0,0,Other,7,Cash,(+84) 461221574.0,146.0,28,Relationship,0,2,0,Post_Graduate,38016000000000000,0
2019,6296,1990,49912.0,2021-09-07,5,521.0,10.0,223.0,32.0,49.0,42.0,4,10,5,7,8,1,0,0,0,0,0,Female,26,Card,(+84) 889032383.0,877.0,34,Relationship,1,3,1,Post_Graduate,57024000000000000,1
2020,6301,1985,77343.0,2023-06-09,28,228.0,153.0,573.0,98.0,54.0,31.0,1,3,4,9,1,0,0,0,0,0,0,Female,17,Cash,(+84) 314867832.0,1137.0,39,Relationship,0,2,0,Graduate,1728000000000000,0
2021,6312,1984,65706.0,2022-06-28,77,919.0,12.0,129.0,13.0,0.0,129.0,1,11,3,12,7,0,0,1,0,1,0,Other,27,Mobile,(+84) 514564873.0,1202.0,40,Single,0,1,0,Post_Graduate,31622400000000000,2
2022,6340,1985,37509.0,2021-09-12,24,38.0,7.0,56.0,12.0,8.0,5.0,2,3,0,4,7,0,0,0,0,0,0,Other,9,Card,(+84) 583731720.0,126.0,39,Relationship,1,3,1,Post_Graduate,56592000000000000,0
2023,6347,1991,78901.0,2022-09-17,99,322.0,13.0,309.0,33.0,26.0,34.0,3,9,3,5,4,0,0,0,0,0,0,Male,20,Cash,(+84) 079142164.0,737.0,33,Single,1,2,1,Graduate,24624000000000000,0
2024,6353,1992,52247.25135379061,2023-01-01,96,49.0,7.0,48.0,6.0,10.0,7.0,3,2,1,4,6,0,0,0,0,0,0,Other,10,Card,(+84) 024158885.0,127.0,32,Single,3,4,1,Graduate,15465600000000000,0
2025,6354,1993,35178.0,2022-01-10,10,24.0,3.0,13.0,2.0,2.0,18.0,1,1,1,2,7,1,0,0,0,0,0,Male,5,Cash,(+84) 722299399.0,62.0,31,Relationship,1,3,1,Post_Graduate,46224000000000000,1
2026,6363,1979,33249.0,2022-02-20,11,7.0,12.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,0,0,0,0,0,Male,8,Mobile,(+84) 452174461.0,115.0,45,Single,1,2,1,Graduate,42681600000000000,0
2027,6374,1981,26224.0,2022-06-04,39,5.0,9.0,15.0,13.0,9.0,15.0,3,2,1,3,6,0,0,0,0,0,0,Other,9,Unknown,(+84) 738327048.0,66.0,43,Relationship,1,3,1,Post_Graduate,33696000000000000,0
2028,6385,1988,84953.0,2022-06-03,73,168.0,50.0,602.0,63.0,72.0,72.0,1,3,10,4,2,0,0,0,1,0,0,Other,18,Online,(+84) 418974182.0,1027.0,36,Single,0,1,0,Post_Graduate,33782400000000000,1
2029,6400,1986,36715.0,2021-11-17,16,173.0,12.0,125.0,21.0,13.0,16.0,6,7,2,4,9,0,0,0,0,0,0,Male,19,Unknown,(+84) 808766163.0,360.0,38,Relationship,1,3,1,Graduate,50889600000000000,0
2030,6402,1983,66565.0,2021-12-05,80,748.0,12.0,161.0,65.0,40.0,42.0,4,4,2,9,8,0,0,0,0,0,0,Female,19,Mobile,(+84) 322553036.0,1068.0,41,Single,1,2,1,Graduate,49334400000000000,0
2031,6407,1988,92556.0,2023-04-20,32,494.0,185.0,352.0,184.0,23.0,28.0,0,3,5,13,0,0,0,0,0,0,0,Male,21,Unknown,(+84) 337020149.0,1266.0,36,Relationship,0,2,0,Post_Graduate,6048000000000000,0
2032,6418,1988,84906.0,2022-10-04,98,998.0,17.0,414.0,99.0,30.0,76.0,1,5,6,12,2,0,0,1,0,1,0,Other,24,Cash,(+84) 082003667.0,1634.0,36,Relationship,0,2,0,Graduate,23155200000000000,2
2033,6425,1986,63211.0,2021-11-02,3,146.0,195.0,459.0,205.0,26.0,145.0,2,3,8,7,2,0,0,0,0,0,0,Female,20,Cash,(+84) 390869562.0,1176.0,38,Relationship,0,2,0,Graduate,52185600000000000,0
2034,6435,1988,42387.0,2021-10-29,42,236.0,2.0,235.0,19.0,4.0,191.0,5,8,1,7,8,0,0,0,0,0,0,Male,21,Mobile,(+84) 385087560.0,687.0,36,Relationship,1,3,1,Graduate,52531200000000000,0
2035,6436,1991,36927.0,2023-06-02,46,52.0,2.0,16.0,0.0,0.0,4.0,2,3,0,3,8,0,0,0,0,0,0,Female,8,Online,(+84) 139348681.0,74.0,33,Single,2,3,1,Post_Graduate,2332800000000000,0
2036,6437,1981,69969.0,2022-08-27,64,883.0,31.0,514.0,38.0,29.0,44.0,1,4,2,6,3,0,0,0,1,0,0,Other,13,Unknown,(+84) 387175630.0,1539.0,43,Relationship,0,2,0,Post_Graduate,26438400000000000,1
2037,6454,1992,64509.0,2022-08-17,19,837.0,187.0,575.0,24.0,25.0,77.0,1,6,3,9,4,1,0,0,0,0,0,Female,19,Cash,(+84) 636239097.0,1725.0,32,Single,0,1,0,Graduate,27302400000000000,1
2038,6457,1988,77863.0,2022-11-27,20,882.0,40.0,319.0,16.0,25.0,12.0,1,4,5,10,2,0,0,0,0,0,0,Female,20,Cash,(+84) 640239867.0,1294.0,36,Relationship,0,2,0,Post_Graduate,18489600000000000,0
2039,6468,1994,82332.0,2021-09-17,89,831.0,61.0,968.0,51.0,79.0,19.0,1,5,3,12,2,0,0,0,0,0,0,Other,21,Mobile,(+84) 014341160.0,2009.0,30,Single,0,1,0,Graduate,56160000000000000,0
2040,6519,1992,43776.0,2023-05-03,77,9.0,2.0,9.0,2.0,1.0,3.0,1,1,0,2,6,0,0,0,0,0,0,Male,4,Cash,(+84) 172324223.0,26.0,32,Relationship,1,3,1,Graduate,4924800000000000,0
2041,6520,1982,44931.0,2023-01-18,0,79.0,2.0,11.0,0.0,0.0,7.0,1,2,1,3,5,0,0,0,0,0,0,Female,7,Mobile,(+84) 060154190.0,99.0,42,Relationship,1,3,1,Graduate,13996800000000000,0
2042,6556,1988,27071.0,2023-04-23,90,9.0,5.0,19.0,0.0,2.0,3.0,2,2,0,3,6,0,0,0,0,0,0,Male,7,Online,(+84) 039247498.0,38.0,36,Single,1,2,1,Post_Graduate,5788800000000000,0
2043,6566,1989,28427.0,2022-03-21,67,19.0,5.0,19.0,3.0,3.0,6.0,2,2,0,3,8,0,0,0,0,0,0,Female,7,Cash,(+84) 198691381.0,55.0,35,Relationship,1,3,1,Graduate,40176000000000000,0
2044,6587,1983,55521.0,2022-10-22,11,417.0,2.0,26.0,0.0,0.0,4.0,9,6,3,6,7,0,0,0,0,0,0,Male,24,Cash,(+84) 704369502.0,449.0,41,Single,3,4,1,Post_Graduate,21600000000000000,0
2045,6608,1986,45759.0,2022-02-23,13,43.0,3.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,0,0,0,0,Female,7,Online,(+84) 138374092.0,71.0,38,Relationship,2,4,1,Post_Graduate,42422400000000000,0
2046,6630,1982,32011.0,2022-08-22,89,100.0,2.0,15.0,2.0,1.0,5.0,3,2,1,4,7,0,0,0,0,0,0,Other,10,Card,(+84) 188155023.0,125.0,42,Relationship,1,3,1,Post_Graduate,26870400000000000,0
2047,6653,2002,41551.0,2022-08-14,51,221.0,2.0,33.0,3.0,0.0,23.0,5,5,1,5,8,0,0,0,0,0,0,Other,16,Card,(+84) 987416243.0,282.0,22,Relationship,2,4,1,Post_Graduate,27561600000000000,0
2048,6712,1980,32414.0,2022-07-04,11,21.0,8.0,5.0,0.0,9.0,12.0,1,1,0,3,7,1,1,0,0,0,0,Female,5,Card,(+84) 589651062.0,55.0,44,Relationship,0,2,0,Post_Graduate,31104000000000000,2
2049,6720,1989,65747.0,2023-03-07,96,347.0,19.0,48.0,23.0,13.0,13.0,4,8,1,6,6,0,0,0,0,0,0,Male,19,Mobile,(+84) 244232713.0,463.0,35,Relationship,1,3,1,Graduate,9849600000000000,0
